Date,Relative Humidity (%),Solar Radiation (watts/sq meter),Atmosphere Pressure (mb),Wind Speed (m/sec),Wind Direction (degrees),Battery (volts),Air Temperature (°C),ParametersOutOfRange
7/17/2013 9:00,76.7,225,1018,6.53,141.1,13.71,17.48,
7/17/2013 10:00,74.4,344.3,1019,6.33,144,13.98,18.01,
7/17/2013 11:00,71.9,273.1,1019,6.32,143.8,13.91,18.51,
7/17/2013 12:00,70.2,276.4,1019,5.83,150.2,13.87,18.91,
7/17/2013 13:00,69.55,306.2,1020,5.87,161.5,13.81,19.23,
7/17/2013 14:00,66.98,302.8,1020,5.35,159.9,13.67,19.6,
7/22/2013 14:00,62.42,763,1017,0.67,201.8,14.02,21.07,
7/22/2013 15:00,22.34,119.9,933,0.38,281.3,13.67,,
7/22/2013 16:00,57.85,580.7,1016,0.35,66.73,13.81,22.57,
7/22/2013 18:00,51.22,216.2,1015,0.82,151.2,13.05,24.13,
7/22/2013 19:00,55.03,139.1,1015,0.79,174,13.45,24.48,
7/22/2013 20:00,58.28,28.83,1015,1.71,240,13.51,23.88,
7/22/2013 23:00,71.8,0,1017,3.69,277.4,12.88,20.12,
7/23/2013 0:00,74.2,0.01,1017,3.78,289,12.91,19.35,
7/23/2013 3:00,80.6,0.02,1017,2.33,351.5,12.87,17.61,
7/23/2013 4:00,82.1,0.02,1017,3.2,334.7,12.89,17.04,
7/23/2013 7:00,82,201.7,1018,2.48,286.9,13.11,16,
7/23/2013 8:00,76.6,350.8,1018,1.48,296.7,13.51,16.58,
7/23/2013 10:00,69.66,721,1018,1.14,138.1,13.54,18.73,
7/23/2013 11:00,66.92,757,1017,1.57,136.6,13.96,19.65,
7/23/2013 12:00,62.73,781,1017,2.15,143.8,13.69,21.43,
7/23/2013 14:00,43.33,767,1015,3.16,252.8,13.45,25.52,
7/23/2013 15:00,45.24,725,1015,3.92,250.9,13.66,25.55,
7/23/2013 16:00,42.15,619.2,1015,4.01,261.6,13.65,26.17,
7/23/2013 18:00,44.53,226.6,1015,3.53,277.7,13.22,26,
7/23/2013 19:00,50.14,190.2,1015,3.07,286.3,13.81,25.54,
7/23/2013 20:00,53.85,36.12,1015,3.23,261.7,13.58,24.09,
7/23/2013 22:00,58.45,0,1016,3.99,354.9,12.8,20.77,
7/23/2013 23:00,64.11,0,1016,3.15,331.3,12.98,20.45,
7/24/2013 0:00,67.73,0.01,1016,2.79,325.9,12.99,19.95,
7/24/2013 3:00,70.1,0.01,1016,4.02,289.4,12.88,18.48,
7/24/2013 4:00,73.3,0.02,1017,3.92,321.2,12.9,17.84,
7/24/2013 7:00,74.8,194.4,1018,1.76,296.8,13.31,17.74,
7/24/2013 8:00,73.5,352.6,1018,1.18,305.7,13.61,18.06,
7/24/2013 10:00,62.37,731,1017,0.27,156.3,13.5,20.92,
7/24/2013 11:00,59.45,666,1017,1.14,167.7,14,21.46,
7/24/2013 12:00,55.18,675.5,1017,1.98,245,13.84,22.43,
7/24/2013 14:00,42.03,760,1016,1.67,155.5,13.36,24.92,
7/24/2013 15:00,40.48,742,1016,2.65,240.8,13.64,25.58,
7/24/2013 16:00,36.75,649.7,1016,3.13,274,13.68,26.45,
7/24/2013 18:00,52.66,159.9,1015,3.85,330.1,13.14,25.16,
7/24/2013 19:00,48.96,186.7,1016,4.1,308,13.55,25.26,
7/24/2013 20:00,47.61,41.37,1016,4.38,312.4,13.44,24.51,
7/24/2013 22:00,48.68,0,1016,4.18,324,12.79,21.34,
7/24/2013 23:00,52.27,0.01,1017,3.36,326.6,12.99,21.06,
7/25/2013 0:00,56.55,0.01,1017,3.78,324.5,12.99,20.07,
7/25/2013 2:00,63.42,0,1016,3.49,299.7,12.7,18.16,
7/25/2013 3:00,66.06,0.01,1017,3.87,306.9,12.89,18.01,
7/25/2013 4:00,66.72,0.02,1017,3.23,295.5,12.9,17.29,
7/25/2013 7:00,71.9,194.5,1019,1.36,311.2,13.15,17.01,
7/25/2013 8:00,71.7,359.6,1019,0.75,286.5,13.59,17.44,
7/25/2013 10:00,56.57,735,1019,0.88,178.8,13.44,20.22,
7/25/2013 11:00,56.72,623.4,1019,1.2,187.9,14.02,20.63,
7/25/2013 12:00,54.73,771,1019,2.07,170.8,13.84,21.76,
7/25/2013 14:00,46.88,775,1018,2.12,350.1,13.43,24.46,
7/25/2013 15:00,45.11,630.8,1018,2.56,336,13.67,25.03,
7/25/2013 16:00,45.96,615.9,1018,3.76,326.7,13.66,25.65,
7/25/2013 18:00,48.84,246,1018,4,314.5,13.11,25.54,
7/25/2013 19:00,48.3,202.2,1017,3.82,316.2,13.45,25.39,
7/25/2013 20:00,46.39,40.11,1018,4.1,307.7,13.39,24.85,
7/25/2013 22:00,59.1,0,1018,5.6,324,12.81,21.31,
7/25/2013 23:00,62.23,0.01,1018,4.16,325.9,12.99,20.7,
7/26/2013 0:00,63.02,0.01,1018,3.91,323.5,13,19.91,
7/26/2013 3:00,68.41,0.01,1019,2.37,308.9,12.89,18.13,
7/26/2013 4:00,72.9,0.01,1020,2.4,291.4,12.91,17.44,
7/26/2013 7:00,64.21,196,1021,1.82,355.2,13.43,17.51,
7/26/2013 8:00,64.25,343.4,1021,1.19,305.6,13.63,17.65,
7/26/2013 10:00,53.39,689.6,1021,1.75,23.63,13.47,20.13,
7/26/2013 11:00,54.43,733,1020,0.92,33.14,14.03,20.84,
7/26/2013 12:00,52.53,800,1020,0.93,47.53,13.72,21.9,
7/26/2013 14:00,42.93,800,1019,0.93,52.83,13.34,24.89,
7/26/2013 15:00,39.11,714,1019,1.18,67.02,13.64,25.52,
7/26/2013 16:00,38.09,571.8,1019,2.39,326,13.65,26.32,
7/26/2013 18:00,32.09,327.2,1018,6.13,310.8,13.08,25.47,
7/26/2013 19:00,40.09,152,1018,5.84,321.5,13.41,24.65,
7/26/2013 20:00,47.37,36.76,1019,6.84,332.2,13.26,22.21,
7/26/2013 22:00,47.99,0,1019,6.69,347.5,12.79,19.37,
7/26/2013 23:00,52.63,0.01,1020,3.91,351.4,12.98,18.81,
7/27/2013 0:00,58.12,0.01,1020,3.76,328.7,12.99,18.29,
7/27/2013 3:00,69.54,0.01,1020,2.35,230.8,12.88,16.43,
7/27/2013 4:00,75.2,0.02,1021,2.62,197.5,12.9,15.77,
7/27/2013 7:00,79.9,170,1021,3.24,162.7,13.44,14.71,
7/27/2013 8:00,77.9,120.4,1022,3.7,153.2,13.72,14.99,
7/27/2013 10:00,72,420.9,1021,4.22,192.1,13.56,16.15,
7/27/2013 11:00,69.69,539.6,1021,3.03,191.3,13.79,16.68,
7/27/2013 12:00,62.57,641.1,1020,1.39,186.6,13.68,17.84,
7/27/2013 14:00,52.88,730,1018,1.76,157.7,13.39,20.82,
7/27/2013 15:00,49.27,695.8,1018,1.85,140.9,13.63,21.24,
7/27/2013 16:00,45.31,573.8,1018,1.52,101,13.64,22.22,
7/27/2013 18:00,42.31,240.5,1016,1.13,154.3,13.14,24.14,
7/27/2013 19:00,42.94,141.5,1016,1.83,234.3,13.61,23.86,
7/27/2013 20:00,47.41,27.13,1016,1.67,266.6,13.47,23.19,
7/27/2013 22:00,58.82,0,1016,1.89,259.6,12.79,19.39,
7/27/2013 23:00,59.92,0,1016,1.61,257.7,12.99,19.44,
7/28/2013 0:00,59.42,0.01,1016,1.14,287.3,13,19.4,
7/28/2013 3:00,79.8,0.01,1016,4.31,158.3,12.88,15.42,
7/28/2013 4:00,83.8,0.01,1016,4.46,165.2,12.9,14.47,
7/28/2013 7:00,88.4,42.66,1017,4.75,162,12.9,13.09,
7/28/2013 8:00,87.7,78.6,1017,5.09,149.3,13.09,13.12,
7/28/2013 11:00,79.6,367.9,1017,4.82,161.1,13.56,14.77,
7/28/2013 12:00,76.1,688,1017,4.82,158.4,13.95,15.73,
7/28/2013 14:00,71.7,644.6,1016,4.8,165,13.45,17.22,
7/28/2013 15:00,72.6,636.3,1016,6.16,173.4,13.74,17.33,
7/28/2013 16:00,70.1,516,1016,5.78,167.6,13.72,17.97,
7/28/2013 18:00,62.43,187.9,1015,7.02,155.4,13.09,19.53,
7/28/2013 19:00,63.44,118.8,1015,4.79,166.7,13.47,19.52,
7/28/2013 20:00,66.94,16.21,1015,4.77,178.3,13.31,18.93,
7/28/2013 22:00,76.9,0,1015,5.03,136,12.79,16.01,
7/28/2013 23:00,77.9,0.01,1015,5.05,150.6,12.99,15.89,
7/29/2013 0:00,79.1,0.01,1015,5.02,152.9,12.99,15.45,
7/29/2013 3:00,78.8,0.02,1015,3.12,170.9,12.87,14.85,
7/29/2013 4:00,79.8,0.03,1015,3.13,181.4,12.89,14.69,
7/29/2013 7:00,77.1,50.82,1016,1.93,160,12.91,15.14,
7/29/2013 8:00,75.7,139.4,1016,1.82,163.1,13.2,15.39,
7/29/2013 10:00,72.1,285.4,1016,2.35,105.1,13.13,16.71,
7/29/2013 11:00,69.38,326.3,1016,0.6,181.9,13.63,17.11,
7/29/2013 12:00,67.17,508.8,1016,0.65,306.4,13.96,17.72,
7/29/2013 14:00,61.34,765,1015,0.74,77.8,13.53,19.3,
7/29/2013 15:00,58.9,691,1015,1.38,53.9,13.76,19.9,
7/29/2013 16:00,54.25,566,1014,0.79,110.2,13.69,21.03,
7/29/2013 18:00,47.68,198.2,1014,0.02,301.3,13.23,23.35,
7/29/2013 19:00,47.26,125.5,1014,0.11,158.2,13.68,23.66,
7/29/2013 20:00,55.08,18.12,1014,0.77,250.2,13.4,22.63,
7/29/2013 22:00,61.51,0,1015,1.13,248.8,12.84,20.74,
7/29/2013 23:00,63.73,0.01,1016,1.64,193.1,13.01,20.34,
7/30/2013 0:00,68.74,0.01,1016,2.72,184.4,13.01,19.16,
7/30/2013 2:00,82,0,1017,2.74,158.3,12.74,17.12,
7/30/2013 3:00,80.1,0.01,1017,4.58,150.5,12.91,16.34,
7/30/2013 4:00,81.7,0.01,1018,5.22,149.5,12.92,15.46,
7/30/2013 7:00,88.3,71.2,1020,4.37,166.4,12.98,13.97,
7/30/2013 8:00,86.7,147.6,1020,3.61,153.3,13.25,14.37,
7/30/2013 10:00,79.6,690.2,1021,3.76,144,13.51,15.92,
7/30/2013 11:00,77.1,703,1021,3.35,137.4,14.05,16.52,
7/30/2013 12:00,72.8,735,1020,2.89,156.6,13.99,17.82,
7/30/2013 14:00,62.16,676.9,1019,1.26,84.6,13.42,20.58,
7/30/2013 15:00,61.52,637.9,1019,1.03,70.2,13.65,20.99,
7/30/2013 16:00,57.56,544.9,1019,0.66,62.43,13.64,22.17,
7/30/2013 18:00,52.63,215.3,1018,0.92,51.63,13.16,23.69,
7/30/2013 19:00,52.99,109.8,1018,0.6,55.29,13.62,23.99,
7/30/2013 20:00,59.4,21.89,1018,1.4,203.1,13.37,23.28,
7/30/2013 22:00,69.77,0,1019,2.19,265.8,12.84,19.58,
7/30/2013 23:00,70.8,0,1019,1.79,280,13.01,19.25,
7/31/2013 0:00,72.9,0.01,1019,1.76,273.3,13.01,18.63,
7/31/2013 2:00,84.3,0.12,1019,1.38,177.4,12.74,15.97,
7/31/2013 3:00,84.8,0.01,1019,2.17,185.4,12.91,16.04,
7/31/2013 4:00,85.9,0.01,1019,2.51,174.2,12.92,15.92,
7/31/2013 7:00,92.6,22.35,1020,2.54,158.1,12.87,14.56,
7/31/2013 8:00,93.2,47.28,1020,2.3,174.2,12.96,14.36,
7/31/2013 10:00,89.1,145.5,1019,1.38,157.9,12.74,15.32,
7/31/2013 11:00,86.6,223.9,1019,1.12,212.2,13.24,15.51,
7/31/2013 12:00,82.3,533.7,1019,1.03,160.4,13.74,16.34,
7/31/2013 14:00,75,465.6,1018,1.2,144.3,13.43,18.52,
7/31/2013 15:00,73.7,314.6,1018,1.59,146.6,13.78,18.89,
7/31/2013 16:00,71.7,212.3,1018,1.49,117.8,13.73,19.52,
7/31/2013 18:00,72.8,81.5,1016,3.14,20.98,12.9,20.33,
7/31/2013 19:00,75.1,80.1,1016,2.18,3.09,13.22,20.12,
7/31/2013 20:00,74.6,21.18,1016,1.44,164.8,13.22,20.15,
7/31/2013 22:00,77.1,0,1016,0.66,198.9,12.79,19.44,
7/31/2013 23:00,79.9,0.02,1017,3.88,186.8,12.96,18.26,
8/1/2013 0:00,82,0.02,1017,3.68,181.1,12.97,17,
8/1/2013 2:00,88.7,0,1017,3.75,178.4,12.68,14.79,
8/1/2013 3:00,88.4,0.04,1017,5.22,172.4,12.86,14.74,
8/1/2013 4:00,89,0.04,1017,4.19,185.2,12.88,14.28,
8/1/2013 7:00,88.7,33.52,1018,4.31,170.2,12.87,14.26,
8/1/2013 8:00,86.3,81.5,1018,4.33,162.2,13.03,14.75,
8/1/2013 10:00,80.8,188.2,1018,4.93,135.8,12.89,15.52,
8/1/2013 11:00,79.9,220.4,1018,4.72,153.7,13.34,15.89,
8/1/2013 12:00,78.1,221.2,1018,5.55,148.8,13.51,16.44,
8/1/2013 14:00,73.6,211.6,1018,4.35,178.5,13.16,18.08,
8/1/2013 15:00,71.2,222.4,1018,5.65,170.1,13.59,18.21,
8/1/2013 16:00,67.72,220.6,1018,4.76,161.2,13.74,18.67,
8/1/2013 18:00,69.18,43.14,1017,4.69,161.3,12.93,19.42,
8/1/2013 19:00,69.76,21.03,1017,5.59,166.9,13.1,19.06,
8/1/2013 20:00,71.1,2.29,1018,5.51,170.2,13.06,18.43,
8/1/2013 22:00,78.3,0,1018,4.12,145.9,12.78,17.22,
8/1/2013 23:00,78.3,0,1018,5.63,144.2,12.95,17.03,
8/2/2013 0:00,80.5,0,1018,5.68,144,12.95,16.63,
8/2/2013 2:00,81.1,0,1018,6.04,140,12.67,16.38,
8/2/2013 3:00,79.8,0,1018,6.29,141.4,12.85,16.46,
8/2/2013 4:00,79.6,0,1018,5.21,143.4,12.86,16.37,
8/2/2013 7:00,86.4,34.95,1019,3.91,176.5,12.86,15.29,
8/2/2013 8:00,85.7,88.4,1019,5.13,150.7,13.05,15.54,
8/2/2013 10:00,82.5,95.6,1020,5.98,186.3,12.72,15.97,
8/2/2013 11:00,84.4,124.4,1020,3.85,180.3,13.07,15.95,
8/2/2013 12:00,83,146.4,1020,4.07,154.6,13.34,16.31,
8/2/2013 14:00,83,96.2,1020,3.81,160.1,12.86,16.28,
8/2/2013 15:00,85,86.7,1020,2.49,151.4,13.15,16.47,
8/2/2013 16:00,85.2,63.82,1020,2.19,149.5,13.23,16.58,
8/2/2013 18:00,83.5,15.7,1020,3.28,155.4,12.71,16.75,
8/2/2013 19:00,83.8,13.87,1020,1.82,174.3,12.87,16.79,
8/2/2013 20:00,84.8,2.87,1020,1.53,212.4,12.87,16.72,
8/2/2013 22:00,88.3,0,1019,1.07,290.4,12.64,16.55,
8/2/2013 23:00,88.9,0.03,1020,2.28,273.9,12.82,16.42,
8/3/2013 0:00,90.2,0.04,1020,1.87,262,12.84,16.21,
8/3/2013 2:00,91,0,1020,1.82,245.1,12.64,16.02,
8/3/2013 3:00,90.9,0.05,1019,1.43,210.5,12.82,16.2,
8/3/2013 4:00,90.6,0.05,1019,1.73,234.5,12.83,16.23,
8/3/2013 6:00,89.8,6.09,1020,1.78,308.3,12.67,16.16,
8/3/2013 7:00,89.9,15.99,1020,0.91,354.5,12.83,16.24,
8/3/2013 8:00,90.9,39.88,1020,3.27,291.4,12.89,16.23,
8/3/2013 10:00,85.4,835,1020,3.39,316.9,13.26,17.05,
8/3/2013 11:00,81.8,601.9,1020,2.27,310.9,13.55,17.58,
8/3/2013 12:00,75.3,487.3,1020,1.77,302,13.68,18.53,
8/3/2013 14:00,66.41,324.4,1019,1.84,231,13.41,20.48,
8/3/2013 15:00,64.24,480.1,1019,0.91,205.7,13.82,20.82,
8/3/2013 16:00,63.18,375.5,1019,0.94,161.6,13.81,21.16,
8/3/2013 18:00,60.43,83.4,1018,0.86,258.2,12.98,21.43,
8/3/2013 19:00,62.8,62.84,1018,2.73,266.1,13.27,21.62,
8/3/2013 20:00,63.92,17.15,1018,3.37,301.3,13.23,21.15,
8/3/2013 22:00,72.5,0,1017,3.74,307.8,12.86,19.06,
8/3/2013 23:00,75.7,0.01,1018,4.31,305.4,13.02,18.86,
8/4/2013 0:00,78,0.01,1017,3.26,311.2,13.02,18.35,
8/4/2013 2:00,82.5,0,1017,2.44,352.5,12.81,16.71,
8/4/2013 3:00,83.9,0.03,1017,2.87,348.9,12.95,16.54,
8/4/2013 4:00,85.2,0.02,1017,2.41,349.4,12.96,16.27,
8/4/2013 6:00,85.8,38.14,1018,2.16,331.1,12.76,16.02,
8/4/2013 7:00,85.1,100.4,1018,2.8,325.6,13.06,16.12,
8/4/2013 8:00,83.3,301.4,1018,2.13,326.5,13.42,16.53,
8/4/2013 10:00,72.4,634.5,1018,1.63,302.5,13.39,19.48,
8/4/2013 11:00,70.7,701,1017,1.63,296.2,13.82,20.19,
8/4/2013 12:00,67.04,760,1017,1.34,310.9,13.95,21.44,
8/4/2013 14:00,59.61,589.8,1015,1.32,303.5,13.42,23.71,
8/4/2013 15:00,61.17,560.1,1015,1.71,299.3,13.74,23.79,
8/4/2013 16:00,57.58,571.7,1014,1.76,296.4,13.69,24.54,
8/4/2013 18:00,53.13,269.8,1014,1.76,271.4,13.21,24.93,
8/4/2013 19:00,55.69,151.4,1014,2.8,269.1,13.76,24.51,
8/4/2013 20:00,62.04,16.29,1014,3.29,274.9,13.38,22.97,
8/4/2013 22:00,69.73,0,1015,2.67,303.4,12.87,21.34,
8/4/2013 23:00,70,0.02,1015,3.98,327.6,13.02,20.89,
8/5/2013 0:00,71.4,0.02,1015,3.15,347.6,13.03,19.9,
8/5/2013 2:00,74.4,0,1015,2.45,15.37,12.81,18.92,
8/5/2013 3:00,76.3,0.02,1015,1.16,354.3,12.96,18.89,
8/5/2013 4:00,80.3,0.02,1015,1.96,305.7,12.96,18.28,
8/5/2013 6:00,80.2,87.1,1016,2.44,298,12.78,17.79,
8/5/2013 7:00,80.8,161.1,1016,1.96,317.7,13.17,17.97,
8/5/2013 8:00,76,313.1,1016,1.93,321.5,13.51,18.31,
8/5/2013 10:00,65.66,671.2,1016,1.07,53.89,13.26,21.02,
8/5/2013 11:00,63.86,713,1016,0.93,150.8,13.88,21.27,
8/5/2013 12:00,61.31,751,1015,1.74,161.8,13.98,22.45,
8/5/2013 14:00,54.55,558.7,1014,1.26,348.8,13.38,24.81,
8/5/2013 15:00,53.55,668.4,1014,1.01,22.37,13.71,25.4,
8/5/2013 16:00,47.25,554.4,1013,0.99,350.4,13.7,26.53,
8/5/2013 18:00,58.67,62.43,1013,3.25,319.7,13.13,25.53,
8/5/2013 19:00,54.06,122.5,1013,3.65,305.5,13.41,25.66,
8/5/2013 20:00,59.17,17.85,1013,2.34,280,13.3,24.48,
8/5/2013 22:00,59.69,0,1014,3.33,329,12.88,21.87,
8/5/2013 23:00,61.3,0.02,1014,4.32,333.2,13.02,21.28,
8/6/2013 0:00,62.07,0,1014,3.35,342.7,13.01,20.37,
8/6/2013 2:00,59.16,0.04,1015,2.08,353.9,12.79,19.04,
8/6/2013 3:00,59.73,0.01,1014,2.52,333.4,12.94,18.73,
8/6/2013 4:00,70.7,0.01,1014,2.11,329.1,12.94,17.96,
8/6/2013 6:00,76.1,76.5,1016,2.82,294,12.75,16.24,
8/6/2013 7:00,75.8,164.3,1016,1.51,313.8,13.16,16.67,
8/6/2013 8:00,71.5,338.8,1016,0.85,103.9,13.65,17.7,
8/6/2013 10:00,67.64,716,1016,0.53,81.2,13.43,19.95,
8/6/2013 11:00,66.98,738,1015,0.6,271.8,13.9,20.48,
8/6/2013 12:00,59.56,642.3,1015,1.65,169.5,13.89,21.89,
8/6/2013 14:00,50.95,701,1014,1.39,42.43,13.44,24.89,
8/6/2013 15:00,48.89,688.5,1014,1.32,88.5,13.67,25.38,
8/6/2013 16:00,49.39,564,1013,1.44,34.72,13.79,25.9,
8/6/2013 18:00,45.37,238,1012,2.18,282.1,13.16,27.08,
8/6/2013 19:00,49.82,130.4,1012,2.71,271.1,13.8,26.29,
8/6/2013 20:00,52.29,12.63,1013,3.06,266.8,13.38,24.3,
8/6/2013 22:00,60.72,0,1014,3.34,290.5,12.86,21.13,
8/6/2013 23:00,59.58,0.01,1014,3.92,321,13.01,21.28,
8/7/2013 0:00,63.09,0.01,1014,3.53,323,13.01,20.49,
8/7/2013 2:00,68.43,0,1015,1.94,292.4,12.78,19.19,
8/7/2013 3:00,70.5,0.01,1014,1.59,308.1,12.94,18.9,
8/7/2013 4:00,76,0.02,1014,2.84,295.2,12.94,17.89,
8/7/2013 6:00,78.9,81.3,1015,3.12,301.4,12.76,17.25,
8/7/2013 7:00,78.2,161.7,1015,1.25,313,13.22,17.61,
8/7/2013 8:00,76.7,181.4,1016,2.25,170.1,13.59,17.58,
8/7/2013 10:00,66.69,702,1016,2.29,134.9,13.57,20.28,
8/7/2013 11:00,63.83,720,1016,1.6,145.8,13.99,21.13,
8/7/2013 11:00,63.83,720,1016,1.6,145.8,13.99,21.13,
8/7/2013 12:00,59.61,776,1016,0.82,115.4,13.81,22.26,
8/7/2013 14:00,51.69,719,1014,1.2,77.6,13.41,24.76,
8/7/2013 15:00,50.55,665.3,1014,1.48,45.69,13.65,25.3,
8/7/2013 16:00,48.44,573.1,1014,1.85,350.6,13.69,26.27,
8/7/2013 18:00,47.51,267.7,1013,3.28,270.1,13.21,26.23,
8/7/2013 19:00,51.31,135.9,1014,3.29,270.8,13.83,25.44,
8/7/2013 20:00,54.07,15.73,1014,4.15,300.9,13.33,24.55,
8/7/2013 22:00,60.33,0,1015,4.51,321.8,12.86,22.67,
8/7/2013 23:00,60.14,0.01,1015,2.46,330.5,13.01,22.23,
8/8/2013 0:00,64.23,0.01,1016,2.34,329,13.01,21.5,
8/8/2013 2:00,78.8,0,1016,2.96,174.8,12.78,17.32,
8/8/2013 3:00,80.7,0.02,1016,2.89,168.4,12.93,17.01,
8/8/2013 4:00,83.5,0.01,1016,3.79,151.7,12.93,16.47,
8/8/2013 6:00,86.9,30.7,1017,3.86,171.3,12.73,15.3,
8/8/2013 7:00,88,65.92,1017,2.74,163.1,12.97,15.53,
8/8/2013 8:00,86.8,184.6,1017,2.84,173.1,13.4,15.79,
8/8/2013 10:00,78.6,320.5,1017,2.73,181.8,13.57,17.54,
8/8/2013 11:00,76.4,624.6,1017,2.23,181.9,14.06,18.24,
8/8/2013 12:00,70,671.1,1016,1.48,184.7,13.89,19.72,
8/8/2013 14:00,56.68,594.3,1015,1.15,106.5,13.4,23.6,
8/8/2013 15:00,54.24,632.3,1015,1.3,73.2,13.67,24.07,
8/8/2013 16:00,53.34,404.7,1014,1.36,64.11,13.77,24.82,
8/8/2013 18:00,61.66,179.4,1014,3.04,315.4,13.1,24.21,
8/8/2013 19:00,59.59,70.6,1014,5.51,329,13.32,23.19,
8/8/2013 20:00,58.07,12.79,1014,4.27,322.4,13.18,22.21,
8/8/2013 22:00,62.3,0,1014,2.9,352.6,12.86,20.75,
8/8/2013 23:00,61.68,0.01,1014,2.74,334.5,13.01,20.42,
8/9/2013 0:00,61.42,0.01,1014,3.86,326.1,13.01,19.75,
8/9/2013 2:00,69.25,0.04,1014,3.36,312.6,12.77,18.53,
8/9/2013 3:00,71.1,0.03,1014,3.44,321.6,12.92,18.13,
8/9/2013 4:00,71,0.02,1013,1.91,341.1,12.92,17.87,
8/9/2013 6:00,73.1,81.7,1014,2.96,323.6,12.73,17.83,
8/9/2013 7:00,74.3,148,1014,2.23,312.7,13.1,17.45,
8/9/2013 8:00,72.7,302.9,1014,0.62,280.7,13.51,18.17,
8/9/2013 10:00,63.37,654.3,1013,0.53,346.7,13.35,20.23,
8/9/2013 11:00,58.89,699.1,1012,0.63,321.1,13.8,20.96,
8/9/2013 12:00,58.04,727,1012,1.28,100.9,14.06,21.85,
8/9/2013 14:00,55.61,309.6,1011,2.77,226.3,13.25,23.57,
8/9/2013 15:00,53.45,588.2,1011,2.9,241.4,13.66,24.13,
8/9/2013 16:00,50.28,545.1,1011,3.45,268.8,13.65,25.08,
8/9/2013 18:00,47.57,179.6,1010,2.5,269.2,13.12,25.81,
8/9/2013 19:00,49.46,95.4,1010,2.15,260.5,13.51,25.46,
8/9/2013 20:00,54.43,9.24,1011,1.74,296,13.23,24.38,
8/9/2013 22:00,66.55,0,1011,1.3,290.2,12.85,22.49,
8/9/2013 23:00,66.98,0.02,1012,3.84,167.4,13.01,22.12,
8/10/2013 0:00,69.94,0.13,1013,5.54,148.6,13.01,20.47,
8/10/2013 2:00,84.5,0,1013,1.8,223.1,12.77,18.6,
8/10/2013 3:00,85,0.04,1013,1.8,285.7,12.92,18.86,
8/10/2013 4:00,85.3,0.04,1013,3.27,178.1,12.93,18.81,
8/10/2013 6:00,86.4,8.02,1014,6.81,109.9,12.71,16.46,
8/10/2013 7:00,86.3,78.4,1015,2.12,126.3,12.98,16.64,
8/10/2013 8:00,86.1,177,1015,3.11,176.5,13.45,16.98,
8/10/2013 10:00,81.8,407.9,1016,3.45,150.2,13.46,17.66,
8/10/2013 11:00,82.9,360.5,1016,3.89,156.7,13.82,18.02,
8/10/2013 12:00,81.8,549.8,1016,4.03,156.3,13.9,18.71,
8/10/2013 14:00,69.17,667,1015,2.69,190.4,13.5,21.84,
8/10/2013 15:00,66.13,571.4,1015,0.74,240.7,13.68,22.53,
8/10/2013 16:00,66.27,436.1,1014,0.9,312.6,13.64,22.85,
8/10/2013 18:00,67.24,46.53,1014,1.38,211.2,12.92,22.67,
8/10/2013 19:00,70.1,64.86,1015,2.18,270.7,13.2,22.21,
8/10/2013 20:00,72.3,5.78,1015,1.65,284.3,13.11,21.94,
8/10/2013 22:00,73.7,0,1016,3.15,194.5,12.83,19.74,
8/10/2013 23:00,76.1,0.01,1016,3.67,197.6,12.97,19.19,
8/11/2013 0:00,76.7,0.01,1016,2.36,185.3,12.97,18.28,
8/11/2013 2:00,82.7,0,1017,2.81,170,12.72,16.41,
8/11/2013 3:00,83,0.01,1017,5.71,149.4,12.88,16.2,
8/11/2013 4:00,82.4,0.02,1017,5.12,155.4,12.89,15.9,
8/11/2013 6:00,82,27.89,1018,3.6,163.8,12.7,15.3,
8/11/2013 7:00,80.9,110.5,1018,4.42,170.6,13.05,15.46,
8/11/2013 8:00,79.1,174.3,1018,3.27,149.8,13.5,15.8,
8/11/2013 10:00,69.41,374.8,1018,3.14,164.5,13.38,17.58,
8/11/2013 11:00,69.84,379.5,1018,2.1,137.6,13.84,18.26,
8/11/2013 12:00,65.35,618.4,1018,2.91,140.4,13.82,19.12,
8/11/2013 14:00,55.21,707,1017,1.28,164.4,13.54,21.4,
8/11/2013 15:00,53.44,680.1,1017,1.19,229.2,13.66,21.41,
8/11/2013 16:00,50.38,419.1,1016,1.32,170.8,13.67,22.16,
8/11/2013 18:00,52.22,201.8,1015,1.23,324.6,13.2,22.79,
8/11/2013 19:00,53.22,113.3,1015,1.82,314.7,13.55,22.94,
8/11/2013 20:00,64.75,5.7,1016,3.58,274.2,13.24,21.32,
8/11/2013 22:00,75.6,0,1016,4.34,248.5,12.86,18.07,
8/11/2013 23:00,76.6,0.02,1016,3.75,252.3,13.01,17.58,
8/12/2013 0:00,78.4,0.01,1016,2.98,247.4,13.01,17.1,
8/12/2013 2:00,80.8,0,1016,2.96,75.4,12.78,16.78,
8/12/2013 3:00,79,0.03,1016,1.29,156.4,12.93,16.83,
8/12/2013 4:00,75.8,0.03,1017,2.49,149.1,12.94,17.1,
8/12/2013 6:00,73,27.3,1018,3.06,153.2,12.71,16.71,
8/12/2013 7:00,73.3,69.42,1018,2.26,177.7,12.96,16.77,
8/12/2013 8:00,73.1,199.3,1018,2.64,148.2,13.36,17.05,
8/12/2013 10:00,68.02,609.8,1019,2.36,149.7,13.37,18.13,
